DLB|Dolby Laboratories|69.29|7181721348|n/a|2005|Miscellaneous|Multi-Sector Companies|https://www.nasdaq.com/symbol/dlb
DG|Dollar General Corporation|109.52|29081327598|n/a|2009|Consumer Services|Department/Specialty Retail Stores|https://www.nasdaq.com/symbol/dg
DM|Dominion Energy Midstream Partners, LP|17.6|2228294482|n/a|2014|Public Utilities|Natural Gas Distribution|https://www.nasdaq.com/symbol/dm
D|Dominion Energy, Inc.|68.82|44992153478|n/a|n/a|Public Utilities|Electric Utilities: Central|https://www.nasdaq.com/symbol/d
DCUD|Dominion Energy, Inc.|46.8|0|n/a|2016|Public Utilities|Electric Utilities: Central|https://www.nasdaq.com/symbol/dcud
DRUA|Dominion Energy, Inc.|23.94|0|n/a|2016|Public Utilities|Electric Utilities: Central|https://www.nasdaq.com/symbol/drua
DPZ|Domino&#39;s Pizza Inc|289.18|12108759532|n/a|2004|Consumer Non-Durables|Food Distributors|https://www.nasdaq.com/symbol/dpz
UFS|Domtar Corporation|53.3|3464558843|n/a|n/a|Basic Industries|Paper|https://www.nasdaq.com/symbol/ufs
DCI|Donaldson Company, Inc.|58.4|7532315142|n/a|n/a|Capital Goods|Pollution Control Equipment|https://www.nasdaq.com/symbol/dci
DFIN|Donnelley Financial Solutions, Inc.|18.75|637500000|n/a|2016|Consumer Services|Other Consumer Services|https://www.nasdaq.com/symbol/dfin
LPG|Dorian LPG Ltd.|7.65|421952526.5|n/a|2014|Transportation|Marine Transportation|https://www.nasdaq.com/symbol/lpg
DSL|DoubleLine Income Solutions Fund|20.16|2043212795|n/a|2013|n/a|n/a|https://www.nasdaq.com/symbol/dsl
DBL|DoubleLine Opportunistic Credit Fund|20.29|302318686.9|n/a|2012|n/a|n/a|https://www.nasdaq.com/symbol/dbl
PLOW|Douglas Dynamics, Inc.|43.9|996573504.9|n/a|2010|Capital Goods|Construction/Ag Equipment/Trucks|https://www.nasdaq.com/symbol/plow
DEI|Douglas Emmett, Inc.|37.14|6310753257|n/a|2006|Consumer Services|Real Estate Investment Trusts|https://www.nasdaq.com/symbol/dei
DOV|Dover Corporation|88.84|13121989690|n/a|n/a|Technology|Industrial Machinery/Components|https://www.nasdaq.com/symbol/dov
DDE|Dover Downs Gaming & Entertainment Inc|2.82|93858652.2|n/a|n/a|Consumer Services|Services-Misc. Amusement & Recreation|https://www.nasdaq.com/symbol/dde
DVD|Dover Motorsports, Inc.|2.195|80594111.33|n/a|1996|Consumer Services|Services-Misc. Amusement & Recreation|https://www.nasdaq.com/symbol/dvd
DWDP|DowDuPont Inc.|66.89|1.5434E+11|n/a|2017|Basic Industries|Major Chemicals|https://www.nasdaq.com/symbol/dwdp
RDY|Dr. Reddy&#39;s Laboratories Ltd|35.58|5907918708|n/a|n/a|Health Care|Major Pharmaceuticals|https://www.nasdaq.com/symbol/rdy
DRD|DRDGOLD Limited|2.45|105700291.2|n/a|n/a|Basic Industries|Precious Metals|https://www.nasdaq.com/symbol/drd
DCF|Dreyfus Alcentra|8.98|134261829.9|n/a|2017|n/a|n/a|https://www.nasdaq.com/symbol/dcf
DHF|Dreyfus High Yield Strategies Fund|3.22|234118755.4|n/a|1998|n/a|n/a|https://www.nasdaq.com/symbol/dhf
DMB|Dreyfus Municipal Bond Infrastructure Fund, Inc.|12.28|225730726.7|n/a|2013|n/a|n/a|https://www.nasdaq.com/symbol/dmb
DSM|Dreyfus Strategic Municipal Bond Fund, Inc.|7.3|360397050.7|n/a|1989|n/a|n/a|https://www.nasdaq.com/symbol/dsm
LEO|Dreyfus Strategic Municipals, Inc.|7.44|462735100.3|n/a|1987|n/a|n/a|https://www.nasdaq.com/symbol/leo
DRQ|Dril-Quip, Inc.|52.25|1961804834|n/a|1997|Energy|Metal Fabrications|https://www.nasdaq.com/symbol/drq
DS|Drive Shack Inc.|5.84|391146287.4|n/a|n/a|Consumer Services|Real Estate Investment Trusts|https://www.nasdaq.com/symbol/ds
DS^B|Drive Shack Inc.|25.96|0|n/a|n/a|n/a|n/a|https://www.nasdaq.com/symbol/ds^b
DS^C|Drive Shack Inc.|25.3942|0|n/a|n/a|n/a|n/a|https://www.nasdaq.com/symbol/ds^c
DS^D|Drive Shack Inc.|25.31|0|n/a|n/a|n/a|n/a|https://www.nasdaq.com/symbol/ds^d
DSW|DSW Inc.|33.84|2717142463|n/a|2005|Consumer Services|Clothing/Shoe/Accessory Stores|https://www.nasdaq.com/symbol/dsw
DTE|DTE Energy Company|106.49|19356961405|n/a|n/a|Public Utilities|Electric Utilities: Central|https://www.nasdaq.com/symbol/dte
DTJ|DTE Energy Company|23.8|0|n/a|2016|Public Utilities|Electric Utilities: Central|https://www.nasdaq.com/symbol/dtj
DTQ|DTE Energy Company|24.12|0|n/a|n/a|Public Utilities|Electric Utilities: Central|https://www.nasdaq.com/symbol/dtq
DTV|DTE Energy Company|51.6609|0|n/a|2016|Public Utilities|Electric Utilities: Central|https://www.nasdaq.com/symbol/dtv
DTW|DTE Energy Company|23.66|0|n/a|2017|Public Utilities|Electric Utilities: Central|https://www.nasdaq.com/symbol/dtw
DTY|DTE Energy Company|25.71|0|n/a|2016|Public Utilities|Electric Utilities: Central|https://www.nasdaq.com/symbol/dty
DCO|Ducommun Incorporated|40.3|459481457.5|n/a|n/a|Capital Goods|Military/Government/Technical|https://www.nasdaq.com/symbol/dco
DPG|Duff & Phelps Global Utility Income Fund Inc.|14.26|540879033.6|n/a|2011|n/a|n/a|https://www.nasdaq.com/symbol/dpg
DSE|Duff & Phelps Select Energy MLP Fund Inc.|5.85|153320351|n/a|2014|n/a|n/a|https://www.nasdaq.com/symbol/dse
DNP|Duff & Phelps Utilities Income, Inc.|10.99|3188812319|n/a|1987|n/a|n/a|https://www.nasdaq.com/symbol/dnp
DTF|Duff & Phelps Utilities Tax-Free Income, Inc.|12.7101|108298758.4|n/a|1991|n/a|n/a|https://www.nasdaq.com/symbol/dtf
DUC|Duff & Phelps Utility & Corporate Bond Trust, Inc.|8.39|230680390.4|n/a|1993|n/a|n/a|https://www.nasdaq.com/symbol/duc
DUK|Duke Energy Corporation|78.09|55627780397|n/a|n/a|Public Utilities|Power Generation|https://www.nasdaq.com/symbol/duk
DUKB|Duke Energy Corporation|24.85|0|n/a|2018|Public Utilities|Power Generation|https://www.nasdaq.com/symbol/dukb
DUKH|Duke Energy Corporation|24.13|0|n/a|n/a|Public Utilities|Power Generation|https://www.nasdaq.com/symbol/dukh
DRE|Duke Realty Corporation|27.68|9889236257|n/a|n/a|Consumer Services|Real Estate Investment Trusts|https://www.nasdaq.com/symbol/dre
DNB|Dun & Bradstreet Corporation (The)|142.5|5290462268|n/a|n/a|Finance|Finance: Consumer Services|https://www.nasdaq.com/symbol/dnb
DXC|DXC Technology Company|94.24|26496587195|n/a|n/a|Technology|EDP Services|https://www.nasdaq.com/symbol/dxc
DY|Dycom Industries, Inc.|83.29|2601618871|n/a|n/a|Basic Industries|Water Supply|https://www.nasdaq.com/symbol/dy
DLNG|Dynagas LNG Partners LP|8.45|299890500|n/a|n/a|Consumer Services|Marine Transportation|https://www.nasdaq.com/symbol/dlng
DLNG^A|Dynagas LNG Partners LP|25.785|0|n/a|n/a|n/a|n/a|https://www.nasdaq.com/symbol/dlng^a
DX|Dynex Capital, Inc.|6.33|364052441.2|n/a|n/a|Consumer Services|Real Estate Investment Trusts|https://www.nasdaq.com/symbol/dx
DX^A|Dynex Capital, Inc.|25.9|0|n/a|n/a|n/a|n/a|https://www.nasdaq.com/symbol/dx^a
DX^B|Dynex Capital, Inc.|24.7|0|n/a|n/a|n/a|n/a|https://www.nasdaq.com/symbol/dx^b
DD^A|E.I. du Pont de Nemours and Company|84.11|0|n/a|n/a|Basic Industries|Major Chemicals|https://www.nasdaq.com/symbol/dd^a
DD^B|E.I. du Pont de Nemours and Company|101.84|0|n/a|n/a|Basic Industries|Major Chemicals|https://www.nasdaq.com/symbol/dd^b
ELF|e.l.f. Beauty, Inc.|12.89|613327881|n/a|2016|Consumer Non-Durables|Package Goods/Cosmetics|https://www.nasdaq.com/symbol/elf
EGIF|Eagle Growth and Income Opportunities Fund|15.29|109795578.8|n/a|2015|n/a|n/a|https://www.nasdaq.com/symbol/egif
EXP|Eagle Materials Inc|85.26|4074260023|n/a|n/a|Capital Goods|Building Materials|https://www.nasdaq.com/symbol/exp
ECC           |Eagle Point Credit Company Inc.|17.9|404427552.2|n/a|2014|n/a|n/a|https://www.nasdaq.com/symbol/ecc
ECCA|Eagle Point Credit Company Inc.|25.72|0|n/a|2015|n/a|n/a|https://www.nasdaq.com/symbol/ecca
ECCB|Eagle Point Credit Company Inc.|26.382|0|n/a|2016|n/a|n/a|https://www.nasdaq.com/symbol/eccb
ECCX|Eagle Point Credit Company Inc.|24.807|0|n/a|2018|n/a|n/a|https://www.nasdaq.com/symbol/eccx
ECCY|Eagle Point Credit Company Inc.|25.5|0|n/a|2017|n/a|n/a|https://www.nasdaq.com/symbol/eccy
ESTE|Earthstone Energy, Inc.|8.66|554052874.7|n/a|n/a|Energy|Oil & Gas Production|https://www.nasdaq.com/symbol/este
DEA|Easterly Government Properties, Inc.|19.05|1150326459|n/a|2015|Consumer Services|Real Estate Investment Trusts|https://www.nasdaq.com/symbol/dea
EGP|EastGroup Properties, Inc.|93.4|3337915470|n/a|n/a|Consumer Services|Real Estate Investment Trusts|https://www.nasdaq.com/symbol/egp
EMN|Eastman Chemical Company|97.71|13804473295|n/a|n/a|Basic Industries|Major Chemicals|https://www.nasdaq.com/symbol/emn
KODK|Eastman Kodak Company|2.85|121614652.8|n/a|n/a|Miscellaneous|Industrial Machinery/Components|https://www.nasdaq.com/symbol/kodk
ETN|Eaton Corporation, PLC|86.91|37658103000|n/a|n/a|Technology|Industrial Machinery/Components|https://www.nasdaq.com/symbol/etn
ETV|Eaton Vance Corporation|16.05|1188103385|n/a|2005|n/a|n/a|https://www.nasdaq.com/symbol/etv
ETW|Eaton Vance Corporation|11.97|1278320876|n/a|2005|n/a|n/a|https://www.nasdaq.com/symbol/etw
EV|Eaton Vance Corporation|52.77|6251472245|n/a|n/a|Finance|Investment Managers|https://www.nasdaq.com/symbol/ev
EOI|Eaton Vance Enhance Equity Income Fund|16.02|628174221.5|n/a|2004|n/a|n/a|https://www.nasdaq.com/symbol/eoi
EOS|Eaton Vance Enhanced Equity Income Fund II|17.68|843559439.8|n/a|2005|n/a|n/a|https://www.nasdaq.com/symbol/eos
EFT|Eaton Vance Floating Rate Income Trust|14.57|580813963.3|n/a|2004|n/a|n/a|https://www.nasdaq.com/symbol/eft
EFL|Eaton Vance Floating-Rate 2022 Target Term Trust|9.29|195090000|n/a|2017|n/a|n/a|https://www.nasdaq.com/symbol/efl
EFF|Eaton vance Floating-Rate Income Plus Fund|15.89|120866045.6|n/a|2013|n/a|n/a|https://www.nasdaq.com/symbol/eff
EHT|Eaton Vance High Income 2021 Target Term Trust|9.68|207742102.5|n/a|2016|n/a|n/a|https://www.nasdaq.com/symbol/eht
ETX           |Eaton Vance Municipal Income 2028 Term Trust|19.64|212776794.4|n/a|2013|n/a|n/a|https://www.nasdaq.com/symbol/etx
EOT|Eaton Vance Municipal Income Trust|21.43|326317995.9|n/a|2009|n/a|n/a|https://www.nasdaq.com/symbol/eot
EVN|Eaton Vance Municipal Income Trust|11.52|273972602.9|n/a|1999|n/a|n/a|https://www.nasdaq.com/symbol/evn
ETJ|Eaton Vance Risk-Managed Diversified Equity Income Fund|9.91|630968986.5|n/a|2007|n/a|n/a|https://www.nasdaq.com/symbol/etj
EFR|Eaton Vance Senior Floating-Rate Fund|14.02|516613348.3|n/a|2003|n/a|n/a|https://www.nasdaq.com/symbol/efr
EVF|Eaton Vance Senior Income Trust|6.47|244996947.3|n/a|1998|n/a|n/a|https://www.nasdaq.com/symbol/evf
EVG|Eaton Vance Short Diversified Income Fund|12.92|231017300.3|n/a|2005|n/a|n/a|https://www.nasdaq.com/symbol/evg
EVT|Eaton Vance Tax Advantaged Dividend Income Fund|24.46|1782198258|n/a|2003|n/a|n/a|https://www.nasdaq.com/symbol/evt
ETO|Eaton Vance Tax-Advantage Global Dividend Opp|25.29|377262032.3|n/a|2004|n/a|n/a|https://www.nasdaq.com/symbol/eto
EXD|Eaton Vance Tax-Advantaged Bond|8.74|85054061.64|n/a|2010|n/a|n/a|https://www.nasdaq.com/symbol/exd
ETG|Eaton Vance Tax-Advantaged Global Dividend Income Fund|17.9|1365773831|n/a|2004|n/a|n/a|https://www.nasdaq.com/symbol/etg
ETB|Eaton Vance Tax-Managed Buy-Write Income Fund|16.66|438321784.5|n/a|2005|n/a|n/a|https://www.nasdaq.com/symbol/etb
ETY|Eaton Vance Tax-Managed Diversified Equity Income Fund|12.7|1900598459|n/a|2006|n/a|n/a|https://www.nasdaq.com/symbol/ety
EXG|Eaton Vance Tax-Managed Global Diversified Equity Income Fund|9.5|2868152325|n/a|2007|n/a|n/a|https://www.nasdaq.com/symbol/exg
ECT|ECA Marcellus Trust I|1.85|32569250|n/a|2010|Energy|Oil & Gas Production|https://www.nasdaq.com/symbol/ect
ECR|Eclipse Resources Corporation|1.18|356750636.6|n/a|2014|Energy|Oil & Gas Production|https://www.nasdaq.com/symbol/ecr
ECL|Ecolab Inc.|156.85|45314539385|n/a|n/a|Basic Industries|Package Goods/Cosmetics|https://www.nasdaq.com/symbol/ecl
EC|Ecopetrol S.A.|26.22|53903986725|n/a|n/a|Energy|Oil & Gas Production|https://www.nasdaq.com/symbol/ec
EIX|Edison International|66.81|21767446673|n/a|n/a|Public Utilities|Electric Utilities: Central|https://www.nasdaq.com/symbol/eix
EW|Edwards Lifesciences Corporation|170.39|35677276791|n/a|n/a|Health Care|Industrial Specialties|https://www.nasdaq.com/symbol/ew
EHIC|eHi Car Services Limited|11.08|769452184.4|n/a|2014|Consumer Services|Rental/Leasing Companies|https://www.nasdaq.com/symbol/ehic
EP^C|El Paso Corporation|46.2659|0|n/a|n/a|Public Utilities|Natural Gas Distribution|https://www.nasdaq.com/symbol/ep^c
EE|El Paso Electric Company|57.3|2331612636|n/a|n/a|Public Utilities|Electric Utilities: Central|https://www.nasdaq.com/symbol/ee
ELAN|Elanco Animal Health Incorporated|35.5|0|n/a|2018|Health Care|Major Pharmaceuticals|https://www.nasdaq.com/symbol/elan
EGO|Eldorado Gold Corporation|0.87|690789291.6|n/a|n/a|Basic Industries|Precious Metals|https://www.nasdaq.com/symbol/ego
ELVT|Elevate Credit, Inc.|8.41|363237462.2|n/a|2017|Finance|Finance: Consumer Services|https://www.nasdaq.com/symbol/elvt
LLY|Eli Lilly and Company|106.31|1.14176E+11|n/a|n/a|Health Care|Major Pharmaceuticals|https://www.nasdaq.com/symbol/lly
ELLI|Ellie Mae, Inc.|92.7|3211124477|n/a|2011|Technology|Computer Software: Prepackaged Software|https://www.nasdaq.com/symbol/elli
EFC|Ellington Financial LLC|15.95|480919950|n/a|2010|Finance|Real Estate|https://www.nasdaq.com/symbol/efc
EARN|Ellington Residential Mortgage REIT|11.68|148223054.4|n/a|2013|Consumer Services|Real Estate Investment Trusts|https://www.nasdaq.com/symbol/earn
AKO.A|Embotelladora Andina S.A.|n/a|0|n/a|n/a|n/a|n/a|https://www.nasdaq.com/symbol/ako.a
AKO.B|Embotelladora Andina S.A.|n/a|0|n/a|n/a|n/a|n/a|https://www.nasdaq.com/symbol/ako.b
ERJ|Embraer S.A.|19.38|3553939536|n/a|2000|Capital Goods|Aerospace|https://www.nasdaq.com/symbol/erj
EME|EMCOR Group, Inc.|73.88|4298342537|n/a|n/a|Capital Goods|Engineering & Construction|https://www.nasdaq.com/symbol/eme
EEX|Emerald Expositions Events, Inc.|16.56|1209743985|n/a|2017|Miscellaneous|Business Services|https://www.nasdaq.com/symbol/eex
EMES|Emerge Energy Services LP|4.13|128169404|n/a|2013|Basic Industries|Mining & Quarrying of Nonmetallic Minerals (No Fuels)|https://www.nasdaq.com/symbol/emes
EBS|Emergent Biosolutions, Inc.|65.45|3273804746|n/a|2006|Health Care|Major Pharmaceuticals|https://www.nasdaq.com/symbol/ebs
EMR|Emerson Electric Company|76.65|48171884484|n/a|n/a|Energy|Consumer Electronics/Appliances|https://www.nasdaq.com/symbol/emr
ESRT|Empire State Realty Trust, Inc.|16.29|4947002374|n/a|2013|Consumer Services|Real Estate Investment Trusts|https://www.nasdaq.com/symbol/esrt
EIG|Employers Holdings Inc|45|1474171875|n/a|2007|Finance|Property-Casualty Insurers|https://www.nasdaq.com/symbol/eig
EDN|Empresa Distribuidora Y Comercializadora Norte S.A. (Edenor)|26.97|1194791686|n/a|2007|Public Utilities|Electric Utilities: Central|https://www.nasdaq.com/symbol/edn
ENBL|Enable Midstream Partners, LP|16.2|7015708517|n/a|2014|Public Utilities|Natural Gas Distribution|https://www.nasdaq.com/symbol/enbl
EEQ|Enbridge Energy Management LLC|10.94|1078805346|n/a|2002|Energy|Oil & Gas Production|https://www.nasdaq.com/symbol/eeq
EEP|Enbridge Energy, L.P.|10.97|4948234357|n/a|n/a|Energy|Natural Gas Distribution|https://www.nasdaq.com/symbol/eep
ENB|Enbridge Inc|32.42|55616652648|n/a|n/a|Energy|Natural Gas Distribution|https://www.nasdaq.com/symbol/enb
ENBA|Enbridge Inc|25.43|0|n/a|2018|Energy|Natural Gas Distribution|https://www.nasdaq.com/symbol/enba
ECA|Encana Corporation|13.04|12447049006|n/a|n/a|Energy|Oil & Gas Production|https://www.nasdaq.com/symbol/eca
EHC|Encompass Health Corporation|77.2|7632286981|n/a|n/a|Health Care|Hospital/Nursing Management|https://www.nasdaq.com/symbol/ehc
DAVA|Endava plc|29.8|1579523521|n/a|2018|Technology|EDP Services|https://www.nasdaq.com/symbol/dava
EXK|Endeavour Silver Corporation|2.24|288948623|n/a|n/a|Basic Industries|Precious Metals|https://www.nasdaq.com/symbol/exk
ENIA|Enel Americas S.A.|7.83|9133691140|n/a|n/a|Public Utilities|Electric Utilities: Central|https://www.nasdaq.com/symbol/enia
ENIC|Enel Chile S.A.|4.96|6957300518|n/a|2016|Public Utilities|Electric Utilities: Central|https://www.nasdaq.com/symbol/enic
EOCC|Enel Generacion Chile S.A.|20.4|5577193108|n/a|n/a|Public Utilities|Electric Utilities: Central|https://www.nasdaq.com/symbol/eocc
EGN|Energen Corporation|83.5|8146233698|n/a|n/a|Energy|Oil & Gas Production|https://www.nasdaq.com/symbol/egn
ENR|Energizer Holdings, Inc.|59.27|3542555631|n/a|2015|Miscellaneous|Industrial Machinery/Components|https://www.nasdaq.com/symbol/enr
EPC|Energizer Holdings, Inc.|46.63|2519903199|n/a|n/a|Consumer Non-Durables|Package Goods/Cosmetics|https://www.nasdaq.com/symbol/epc
ETE|Energy Transfer Equity, L.P.|17.15|19863243602|n/a|2006|Public Utilities|Natural Gas Distribution|https://www.nasdaq.com/symbol/ete
ETP|Energy Transfer Partners, L.P.|21.89|25532576665|n/a|n/a|Energy|Natural Gas Distribution|https://www.nasdaq.com/symbol/etp
ETP^C|Energy Transfer Partners, L.P.|25.43|0|n/a|n/a|n/a|n/a|https://www.nasdaq.com/symbol/etp^c
ETP^D|Energy Transfer Partners, L.P.|25.85|0|n/a|n/a|n/a|n/a|https://www.nasdaq.com/symbol/etp^d
ERF|Enerplus Corporation|12.12|2972965037|n/a|n/a|Energy|Oil & Gas Production|https://www.nasdaq.com/symbol/erf
ENS|Enersys|86.69|3651543957|n/a|2004|Consumer Non-Durables|Telecommunications Equipment|https://www.nasdaq.com/symbol/ens
EGL|Engility Holdings, Inc.|35.44|1310178135|n/a|2015|Consumer Services|Military/Government/Technical|https://www.nasdaq.com/symbol/egl
E|ENI S.p.A.|38.96|70793930228|n/a|n/a|Energy|Oil & Gas Production|https://www.nasdaq.com/symbol/e
ENLK|EnLink Midstream Partners, LP|18.53|6491912066|n/a|n/a|Public Utilities|Natural Gas Distribution|https://www.nasdaq.com/symbol/enlk
ENLC|EnLink Midstream, LLC|16.15|2925296270|n/a|n/a|Public Utilities|Natural Gas Distribution|https://www.nasdaq.com/symbol/enlc
EBF|Ennis, Inc.|19.9|523085131.5|n/a|n/a|Consumer Services|Office Equipment/Supplies/Services|https://www.nasdaq.com/symbol/ebf
ENVA|Enova International, Inc.|29.55|1009240298|n/a|2014|Finance|Finance: Consumer Services|https://www.nasdaq.com/symbol/enva
NPO|EnPro Industries|73.73|1545499432|n/a|n/a|Basic Industries|Metal Fabrications|https://www.nasdaq.com/symbol/npo
ESV|ENSCO plc|8.23|3601624048|n/a|n/a|Energy|Oil & Gas Production|https://www.nasdaq.com/symbol/esv
ETM|Entercom Communications Corp.|7.85|1118766190|n/a|1999|Consumer Services|Broadcasting|https://www.nasdaq.com/symbol/etm
EAB|Entergy Arkansas, Inc.|24.39|0|n/a|n/a|Public Utilities|Electric Utilities: Central|https://www.nasdaq.com/symbol/eab
EAE|Entergy Arkansas, Inc.|22.99|0|n/a|2013|Public Utilities|Electric Utilities: Central|https://www.nasdaq.com/symbol/eae
EAI|Entergy Arkansas, Inc.|23.61|0|n/a|2016|Public Utilities|Electric Utilities: Central|https://www.nasdaq.com/symbol/eai
ETR|Entergy Corporation|79.09|14303824481|n/a|n/a|Public Utilities|Electric Utilities: Central|https://www.nasdaq.com/symbol/etr
ELC|Entergy Louisiana, Inc.|23.3|0|n/a|2016|Public Utilities|Electric Utilities: Central|https://www.nasdaq.com/symbol/elc
ELJ|Entergy Louisiana, Inc.|24.64|0|n/a|n/a|Public Utilities|Electric Utilities: Central|https://www.nasdaq.com/symbol/elj
ELU|Entergy Louisiana, Inc.|22.8362|0|n/a|n/a|Public Utilities|Electric Utilities: Central|https://www.nasdaq.com/symbol/elu
EMP|Entergy Mississippi, Inc.|24.11|0|n/a|2016|Public Utilities|Electric Utilities: Central|https://www.nasdaq.com/symbol/emp
ENJ|Entergy New Orleans, LLC|24.2|0|n/a|n/a|Public Utilities|Power Generation|https://www.nasdaq.com/symbol/enj
ENO|Entergy New Orleans, LLC|25.9|0|n/a|2016|Public Utilities|Power Generation|https://www.nasdaq.com/symbol/eno
EZT|Entergy Texas Inc|25.335|0|n/a|2014|Public Utilities|Electric Utilities: Central|https://www.nasdaq.com/symbol/ezt
EPD|Enterprise Products Partners L.P.|28.72|62493316396|n/a|n/a|Public Utilities|Natural Gas Distribution|https://www.nasdaq.com/symbol/epd
EVC|Entravision Communications Corporation|4.95|439796243.7|n/a|2000|Consumer Services|Broadcasting|https://www.nasdaq.com/symbol/evc
ENV|Envestnet, Inc|60.9|2763885844|n/a|2010|Miscellaneous|Business Services|https://www.nasdaq.com/symbol/env
EVHC|Envision Healthcare Corporation|45.65|5541529872|n/a|2016|Health Care|Medical/Nursing Services|https://www.nasdaq.com/symbol/evhc
EVA|Enviva Partners, LP|31.65|838047373.5|n/a|2015|Basic Industries|Forest Products|https://www.nasdaq.com/symbol/eva
ENZ|Enzo Biochem, Inc.|3.88|183003855|n/a|n/a|Health Care|Medical Specialities|https://www.nasdaq.com/symbol/enz
EOG|EOG Resources, Inc.|125.31|72579650243|n/a|n/a|Energy|Oil & Gas Production|https://www.nasdaq.com/symbol/eog
EPE|EP Energy Corporation|2.26|581418707.9|n/a|2014|Energy|Oil & Gas Production|https://www.nasdaq.com/symbol/epe
EPAM|EPAM Systems, Inc.|137.81|7411693699|n/a|2012|Technology|EDP Services|https://www.nasdaq.com/symbol/epam
EPR|EPR Properties|66.85|4970252109|n/a|1997|Consumer Services|Real Estate Investment Trusts|https://www.nasdaq.com/symbol/epr
EPR^C|EPR Properties|27.8401|0|n/a|n/a|n/a|n/a|https://www.nasdaq.com/symbol/epr^c
EPR^E|EPR Properties|35.8|0|n/a|n/a|n/a|n/a|https://www.nasdaq.com/symbol/epr^e
EPR^G|EPR Properties|23.53|0|n/a|n/a|n/a|n/a|https://www.nasdaq.com/symbol/epr^g
EQT|EQT Corporation|44.44|11732160000|n/a|n/a|Energy|Oil & Gas Production|https://www.nasdaq.com/symbol/eqt
EQGP|EQT GP Holdings, LP|20.5|6200404703|n/a|2015|Public Utilities|Natural Gas Distribution|https://www.nasdaq.com/symbol/eqgp
EQM|EQT Midstream Partners, LP|51.7|6227634552|n/a|2012|Public Utilities|Natural Gas Distribution|https://www.nasdaq.com/symbol/eqm
EFX|Equifax, Inc.|130.86|15757136304|n/a|n/a|Finance|Finance: Consumer Services|https://www.nasdaq.com/symbol/efx
EQNR|Equinor ASA|28.28|94142668472|n/a|n/a|Energy|Integrated oil Companies|https://www.nasdaq.com/symbol/eqnr
EQC|Equity Commonwealth|31.42|3816985586|n/a|n/a|Consumer Services|Real Estate Investment Trusts|https://www.nasdaq.com/symbol/eqc
EQC^D|Equity Commonwealth|26.05|0|n/a|n/a|n/a|n/a|https://www.nasdaq.com/symbol/eqc^d
ELS|Equity Lifestyle Properties, Inc.|95.11|8474165373|n/a|n/a|Consumer Services|Real Estate Investment Trusts|https://www.nasdaq.com/symbol/els
EQR|Equity Residential|64.99|23934645555|n/a|n/a|Consumer Services|Real Estate Investment Trusts|https://www.nasdaq.com/symbol/eqr
EQS|Equus Total Return, Inc.|2.03|27441836.38|n/a|n/a|n/a|n/a|https://www.nasdaq.com/symbol/eqs
ERA|Era Group, Inc.|12.35|267851443.6|n/a|n/a|Transportation|Transportation Services|https://www.nasdaq.com/symbol/era
EROS|Eros International PLC|12.5|899349250|n/a|2013|Consumer Services|Movies/Entertainment|https://www.nasdaq.com/symbol/eros
ESE|ESCO Technologies Inc.|66.45|1721774521|n/a|n/a|Consumer Durables|Telecommunications Equipment|https://www.nasdaq.com/symbol/ese
ESNT|Essent Group Ltd.|43.03|4222435447|n/a|2013|Finance|Property-Casualty Insurers|https://www.nasdaq.com/symbol/esnt
EPRT|Essential Properties Realty Trust, Inc.|14.14|618612160.9|n/a|2018|Consumer Services|Real Estate Investment Trusts|https://www.nasdaq.com/symbol/eprt
ESS|Essex Property Trust, Inc.|240.1|15858629250|n/a|1994|Consumer Services|Real Estate Investment Trusts|https://www.nasdaq.com/symbol/ess
EL|Estee Lauder Companies, Inc. (The)|141.73|52042435383|n/a|1995|Consumer Non-Durables|Package Goods/Cosmetics|https://www.nasdaq.com/symbol/el
ESL|Esterline Technologies Corporation|89.7|2641025888|n/a|n/a|Capital Goods|Industrial Machinery/Components|https://www.nasdaq.com/symbol/esl
ETH|Ethan Allen Interiors Inc.|21.45|569053356.3|n/a|1993|Consumer Durables|Home Furnishings|https://www.nasdaq.com/symbol/eth
EURN|Euronav NV|8.6|1883247763|n/a|2015|Transportation|Marine Transportation|https://www.nasdaq.com/symbol/eurn
EEA|European Equity Fund, Inc. (The)|9.6509|76383013.14|n/a|n/a|n/a|n/a|https://www.nasdaq.com/symbol/eea
EB|Eventbrite, Inc.|37.46|668265384.9|n/a|2018|Technology|Computer Software: Programming, Data Processing|https://www.nasdaq.com/symbol/eb
EVR|Evercore Inc.|101.8|4169329657|n/a|2006|Finance|Investment Managers|https://www.nasdaq.com/symbol/evr
RE|Everest Re Group, Ltd.|227.79|9306461133|n/a|n/a|Finance|Property-Casualty Insurers|https://www.nasdaq.com/symbol/re
EVRG|Evergy, Inc.|54.23|14733632051|n/a|2018|Public Utilities|Power Generation|https://www.nasdaq.com/symbol/evrg
EVRI|Everi Holdings Inc.|9.45|657207432|n/a|n/a|Consumer Services|Services-Misc. Amusement & Recreation|https://www.nasdaq.com/symbol/evri
ES|Eversource Energy|60.2|19076525642|n/a|n/a|Public Utilities|Electric Utilities: Central|https://www.nasdaq.com/symbol/es
EVTC|Evertec, Inc.|23.6|1716124457|n/a|2013|Technology|EDP Services|https://www.nasdaq.com/symbol/evtc
EVH|Evolent Health, Inc|28.55|2245346583|n/a|2015|Consumer Services|Other Consumer Services|https://www.nasdaq.com/symbol/evh
